"NZ_JHDG01000001.1 Escherichia coli 1-176-05_S3_C1 e117605S3C1.contig.0_1, whole genome shotgun sequence","NZ_JSMW01000001.1 Escherichia coli strain upec-154 upec-154_ctg_43, whole genome shotgun sequence","NZ_JHGS01000001.1 Escherichia coli O111:NM str. 2009C-4052 contig1, whole genome shotgun sequence","NZ_JHRU01000001.1 Escherichia coli strain 100854 100854_1, whole genome shotgun sequence","NZ_JMGU01000001.1 Escherichia coli 2-011-08_S3_C2 e201108S3C2.contig.0_1, whole genome shotgun sequence","NZ_MOJK01000001.1 Escherichia coli strain 469 Cleandata-BN4_469_1_(paired)_contig_1, whole genome shotgun sequence","NZ_JSLN01000058.1 Escherichia coli strain upec-2 upec-2_ctg_1006, whole genome shotgun sequence","NZ_BBUW01000001.1 Escherichia coli O119:H6 strain EC404/03, whole genome shotgun sequence","NZ_KB732227.1 Escherichia coli KTE5 acEom-supercont1.1, whole genome shotgun sequence","NZ_JHHE01000001.1 Escherichia coli O103:H2 str. 2009C-3279 contig1, whole genome shotgun sequence","NZ_JHMG01000001.1 Escherichia coli O121:H19 str. 2010EL1058 contig1, whole genome shotgun sequence","NZ_MOGK01000001.1 Escherichia coli strain 676 BN4_676_1_(paired)_contig_1, whole genome shotgun sequence","NZ_CP011331.1 Escherichia coli O104:H4 str. C227-11, complete genome","NZ_MKJG01000001.1 Escherichia coli strain SF-596 Contig_10_consensus_sequence, whole genome shotgun sequence","NC_017651.1 Escherichia coli str. 'clone D i2', complete genome","NZ_MOZC01000010.1 Escherichia coli strain 3.3-R2 NODE_10_length_194691_cov_23.1887, whole genome shotgun sequence","NZ_MOFN01000001.1 Escherichia coli strain 461 BN4_461_1_(paired)_contig_1, whole genome shotgun sequence","NZ_JHJO01000001.1 Escherichia coli O157:H7 str. F6751 contig1, whole genome shotgun sequence","NC_027387.1 Escherichia phage CICC 80001, complete genome","NZ_MIWP01000001.1 Escherichia coli strain K6412 contig_0001, whole genome shotgun sequence","NZ_JHRJ01000001.1 Escherichia coli strain 303289 303289_1, whole genome shotgun sequence","NZ_MIWF01000001.1 Escherichia coli strain AF7759-1 contig_0001, whole genome shotgun sequence","NZ_AVRP01000001.1 Escherichia coli T924_01 gecT92401.contig.0, whole genome shotgun sequence","NZ_JHRE01000001.1 Escherichia coli strain 302014 302014_1, whole genome shotgun sequence","NZ_KB732756.1 Escherichia coli KTE66 acEnR-supercont1.1, whole genome shotgun sequence","NZ_GG774190.1 Escherichia coli MS 196-1 Scfld2538, whole genome shotgun sequence","NZ_AEKA01000453.1 Escherichia sp. TW10509 contig_453, whole genome shotgun sequence","NZ_JNLZ01000001.1 Escherichia coli 3-105-05_S1_C1 e310505S1C1.contig.0_1, whole genome shotgun sequence","NZ_GG749254.1 Escherichia coli FVEC1412 supercont1.49, whole genome shotgun sequence","NZ_JHGJ01000001.1 Escherichia coli O45:H2 str. 2009C-4780 contig1, whole genome shotgun sequence","NZ_KE701326.1 Escherichia coli KOEGE 58 (171a) acYAA-supercont1.1, whole genome shotgun sequence","NZ_KE699066.1 Escherichia coli HVH 26 (4-5703913) acXtt-supercont1.1, whole genome shotgun sequence","NZ_JH704579.1 Escherichia coli PA33 PA33.contig.0, whole genome shotgun sequence","NZ_MBNU01000001.1 Escherichia coli strain 1409150006 contig1, whole genome shotgun sequence","NZ_JHNB01000001.1 Escherichia coli O103:H25 str. 2010C-4529 contig1, whole genome shotgun sequence","NZ_MKJO01000001.1 Escherichia coli strain USVAST184 Contig_10_consensus_sequence, whole genome shotgun sequence","NZ_APWY01000001.1 Escherichia coli 178200 gec178200.contig.0, whole genome shotgun sequence","NZ_CCQJ01000001.1 Escherichia coli strain E. coli, whole genome shotgun sequence","NZ_LVOV01000001.1 Escherichia coli strain swine72 swine72_contig_1, whole genome shotgun sequence","NZ_KE701477.1 Escherichia coli UMEA 3053-1 acYxz-supercont1.1, whole genome shotgun sequence","NZ_JSRD01000001.1 Escherichia coli strain blood-09-0856 blood-09-0856_ctg_605, whole genome shotgun sequence","NZ_LQWB01000001.1 Escherichia coli strain GN03624 GCID_ECOLID_00149_NODE_1.ctg_1, whole genome shotgun sequence","NZ_KE700241.1 Escherichia coli HVH 147 (4-5893887) acYxy-supercont1.1, whole genome shotgun sequence","NZ_JSGR01000003.1 Escherichia coli strain upec-73 upec-73_ctg_2796, whole genome shotgun sequence","NZ_KB733029.1 Escherichia coli KTE46 acASD-supercont1.1, whole genome shotgun sequence","NZ_JMGW01000001.1 Escherichia coli 1-176-05_S4_C2 e117605S4C2.contig.0_1, whole genome shotgun sequence","NZ_LEAD01000071.1 Escherichia coli strain 1935, whole genome shotgun sequence","NZ_AIGC01000068.1 Escherichia coli DEC7C gecDEC7C.contig.67_1, whole genome shotgun sequence","NZ_MOZX01000101.1 Escherichia coli strain 6.2-R1 NODE_100_length_1258_cov_32.0593, whole genome shotgun sequence","NZ_JH659569.1 Escherichia coli M919 supercont2.1, whole genome shotgun sequence"
0.9999999471821057,0.28897811310691957,0.38817722712894365,0.4757808766883508,0.4880299908750865,0.46201423317620816,0.2898486180778608,0.235105836841783,0.2707382033252863,0.4016795125934354,0.39005222558204056,0.4612223450755799,0.43635095213371566,0.27253766138045876,0.26486875481824657,0.25348383186951673,0.2649954245973648,0.3384418724488407,0.0,0.40565849657034736,0.2621719711636269,0.44486414040347677,0.35579608659711115,0.3999977822718572,0.29873573726319025,0.47444767241869845,0.22301848630672783,0.5147593476586576,0.30062384007374965,0.39173534800444454,0.2547972118149203,0.24817676594465055,0.34434072403483373,0.2510115332983013,0.3762451961365837,0.263545553902819,0.398034399223939,0.3956541904843327,0.40352821928227545,0.2602472849701728,0.25190256268046574,0.38715047896524724,0.42128870956978015,0.2627491839252317,0.2669119059298235,0.5058321332714905,0.3374819330465959,0.38854576688484144,0.2881198223424366,0.4711915855378318
0.28897811310691957,0.9999998558196002,0.2909943810847362,0.2994193766848995,0.28543915691008603,0.2978520856361603,0.3154450574208947,0.22293091046246272,0.26721513861469093,0.2923078137999847,0.29766192966737903,0.29774556448485945,0.29087908407332896,0.25892564349122926,0.2666861206737712,0.2587651998768996,0.3095098199902525,0.287020466729495,0.0,0.3037620169427505,0.2614389955612667,0.29797118302473613,0.29944107807651765,0.2907185416329692,0.41512581312633956,0.3002017976248007,0.2525588367233852,0.29618686208116396,0.3782223989097524,0.29236576119984614,0.255362131976278,0.2585512966136698,0.2892014516599165,0.2549185523067041,0.2900272102531586,0.26287174566551263,0.30993619970199804,0.29728770486886846,0.31032336885767864,0.2563338195937147,0.25283955677914915,0.2902405241343867,0.3213968743819182,0.26145457767152414,0.2723898413426654,0.30389602146567907,0.28174248936938817,0.2819537078373747,0.32700171571637293,0.301427011588676
0.38817722712894365,0.2909943810847362,0.9999998485147576,0.40553795295415473,0.37304826046403894,0.4086453161457221,0.2819662961048318,0.22720112039951978,0.25481469466020557,0.5326840233988901,0.5069138592853972,0.4086795638627633,0.4719709211895996,0.257707988915611,0.25228863092704057,0.2478998089107718,0.2747569001771131,0.3824747990688999,0.0,0.5045019193871383,0.26546106930145774,0.40455100738327743,0.36978231043325827,0.5096652681776028,0.2878170002935184,0.40577536888558985,0.22126016068798582,0.39716622795756884,0.2981511214088277,0.52339600655624,0.24474807359398076,0.2469898993647024,0.38289258533998616,0.24082517548970117,0.4921100394770249,0.2589319229111542,0.4819525819015692,0.5081152588400042,0.5075240842110538,0.23756983073475124,0.2366610133465742,0.4771830458766476,0.5098540312502364,0.2595952297993569,0.24974179847959443,0.40068205725811434,0.3676927488734396,0.3973165461672866,0.2943715222621487,0.40708824648695185
0.4757808766883508,0.2994193766848995,0.40553795295415473,1.0,0.5411284088217856,0.46748047230806933,0.29180690558697653,0.22683315325656517,0.26421183252649505,0.4137548959075745,0.411264363458522,0.4672612423310636,0.40019767153593655,0.26118282744258625,0.2555011679016145,0.2541102142979712,0.26955706688292214,0.3523216646206665,0.0,0.41843346664215486,0.25219644265415897,0.47361290228761566,0.3528951903738383,0.4118525313827618,0.29992603163814713,0.5691038813053363,0.21692195407115034,0.4840259768638657,0.3064680730997654,0.4087121771185832,0.2528193089497591,0.24990548198873197,0.3570492507411126,0.24436888062086481,0.40126363808792254,0.26032844445441294,0.4207743615906131,0.41027722544164535,0.42141243038639786,0.24420528931612473,0.24521228927158623,0.39593916528954265,0.4310202715229394,0.2615330894682013,0.2575316778770629,0.5760750043800423,0.34030048003929925,0.3721518260103309,0.29237205789119725,0.5706301813455024
0.4880299908750865,0.28543915691008603,0.37304826046403894,0.5411284088217856,0.9999999392575697,0.42978644971230295,0.2764902285300225,0.22362491235902038,0.2703797362677679,0.37992326447451474,0.37484267680630357,0.4293543810612944,0.4242766527777674,0.25853536358389007,0.2711482060460192,0.2539427528932958,0.25926002800980186,0.3224553326445353,0.0,0.38742405225903986,0.2415672811992946,0.4326172373349185,0.34582113070468756,0.3699384885332503,0.29563911340477833,0.5285657118275889,0.21347267030603412,0.5196064343973287,0.29043686318426043,0.36838302222327357,0.24324691055889947,0.23974121188587083,0.3283892738805162,0.25854326917745074,0.3596855942270649,0.25960585921308776,0.3828896324250416,0.3766394507532944,0.38389227733700926,0.26180377593284265,0.26083264436148457,0.38071435962418054,0.41472191466177777,0.24522653399014804,0.27388922340437627,0.5613879057056965,0.3277320196672653,0.3958467594767514,0.2714683100171924,0.5351201855699161
0.46201423317620816,0.2978520856361603,0.4086453161457221,0.46748047230806933,0.42978644971230295,1.0,0.29103220925158435,0.22572812657294516,0.2556811295609067,0.41004267392210936,0.4122106441669764,0.9543779147322967,0.413677575502584,0.26803220851778886,0.25417818890808175,0.25708328160498717,0.29495440535493966,0.3388895656578921,0.0,0.42642766203223736,0.2513642862410894,0.4991600138997141,0.3410382599931985,0.40843517971094234,0.28997346607075114,0.47614782551048296,0.22798245818295593,0.46061691505414515,0.2970448784824551,0.40934419113676646,0.25253311249521404,0.25174649412311956,0.34139501045398546,0.24236822712216888,0.39886873631753395,0.2640879999832564,0.4336869401317842,0.4109024892879457,0.4475558871105577,0.254212154300813,0.2439569533104895,0.4184735222873246,0.4313792250179578,0.26504255198264215,0.25726078332736146,0.4660557318089056,0.3274266439321081,0.37658887854183953,0.307699216091586,0.47968637297613304
0.2898486180778608,0.3154450574208947,0.2819662961048318,0.29180690558697653,0.2764902285300225,0.29103220925158435,0.9999998367902532,0.25372871681335907,0.30770957976222124,0.29768722163553074,0.29391318897411933,0.2909074893285024,0.28919654890026647,0.310655654195091,0.29712232611332534,0.29532870536702915,0.385128508510982,0.2810369842435849,0.0,0.30036353634168733,0.2967896304017278,0.2935158341391554,0.2834087010668812,0.2930149208830499,0.3248635225210055,0.3068699622619949,0.2410050919973752,0.2924685724997733,0.33907631526729476,0.29011361021254634,0.2995344866307753,0.3014220705083076,0.28225617538006376,0.28394330221747965,0.2845682512813217,0.3125585866975501,0.3051704687489861,0.29766578881042605,0.29730210861085293,0.2890623597967259,0.28678876150489885,0.2925870072153952,0.30903975161006714,0.3120956414351099,0.3028795518241494,0.2904017337097822,0.2708366899160384,0.2739084856286924,0.6130809837198987,0.307002642780976
0.235105836841783,0.22293091046246272,0.22720112039951978,0.22683315325656517,0.22362491235902038,0.22572812657294516,0.25372871681335907,0.9999998770425419,0.38615248954259684,0.23151009822721091,0.23075585105808405,0.22537991733978513,0.22451491975788251,0.3957297145125197,0.386916083540469,0.3708607789098908,0.25185608846479746,0.22006826548430036,0.0,0.2314105730288527,0.3726894370778936,0.22440184459018986,0.22411376399260707,0.23549971921710688,0.22602387845547034,0.23343734837603236,0.18242068756033025,0.22772105602990167,0.22553496001641193,0.22713636598678788,0.3836528309542031,0.37766131456464336,0.22293134635238543,0.36890925991489465,0.22711351385615275,0.3921015189709981,0.23604283239863788,0.219307740361105,0.2288049639399723,0.3730654155221039,0.36577388430783,0.24810852461796395,0.23573549361356605,0.38900868581337966,0.3941088989365237,0.22377064060232255,0.21565188497095322,0.2950970788850731,0.2567622155546765,0.24141860763406897
0.2707382033252863,0.26721513861469093,0.25481469466020557,0.26421183252649505,0.2703797362677679,0.2556811295609067,0.30770957976222124,0.38615248954259684,0.999999819758897,0.2613387425209236,0.26096085029651517,0.2550189837338993,0.2777215367937953,0.6519182567533042,0.5059129423772891,0.44081135982855457,0.3023011598029818,0.2517237950122515,0.0,0.26744631478980374,0.3962138800257512,0.260303933843851,0.26857136915619595,0.2574246604283499,0.28156945825995683,0.2770335789242785,0.21345122164386843,0.2795901514514594,0.27301827409275903,0.25329504153908,0.48312888047804625,0.46111424176683125,0.25223145336425645,0.4794739474726971,0.2530578498658562,0.6780625259462549,0.26583789289683346,0.26134513164706585,0.26735324804674465,0.485713034115709,0.47837203215502444,0.2802895609819781,0.284938051372826,0.6768072783978119,0.5042365490568765,0.28689436793051737,0.24970864870907905,0.2799634574021872,0.3049833595228002,0.280225531093105
0.4016795125934354,0.2923078137999847,0.5326840233988901,0.4137548959075745,0.37992326447451474,0.41004267392210936,0.29768722163553074,0.23151009822721091,0.2613387425209236,0.9999998114620487,0.5157186359057855,0.4097721647437347,0.49513518700364123,0.26455871928617347,0.26507120279702046,0.2553763643442797,0.2752320737645698,0.38007990243783785,0.0,0.513669012422536,0.2688628508733417,0.4117184931265764,0.3750453435619697,0.6493730426276352,0.2944590957446077,0.41454411957759274,0.2229795736076453,0.4020821871767135,0.302509727216251,0.7294634312440538,0.2573103600087232,0.2537298750665109,0.3840262777175024,0.24917393415197775,0.49668451837218497,0.2657040128886744,0.48696106692834606,0.5196415426272107,0.5157341023640856,0.2524624981282294,0.24854520400381297,0.4918150711274022,0.561137137408755,0.26693666550302486,0.2560680989322194,0.40596789226867247,0.36707483696215404,0.401798136324381,0.29869297094417835,0.4208427881348984
0.39005222558204056,0.29766192966737903,0.5069138592853972,0.411264363458522,0.37484267680630357,0.4122106441669764,0.29391318897411933,0.23075585105808405,0.26096085029651517,0.5157186359057855,0.999999764554393,0.41193146638699507,0.45660329616372597,0.2594707803959406,0.25799534105314625,0.2515008154538151,0.27431364852288787,0.37528109505739826,0.0,0.4833528830586864,0.27443043009510115,0.41644935060859267,0.3694403587986699,0.4782944601244342,0.2938494578467056,0.41711870515118665,0.2246522468516421,0.39505306343784163,0.3018806696742512,0.5149858669584797,0.25372878144492317,0.25079688351897145,0.3751879367624352,0.24447251427837746,0.5124956389126696,0.2612437868599402,0.4753843438069387,0.48944305250880527,0.496702803356429,0.24532702268593132,0.24632410687489115,0.4573744130361198,0.49617477141608823,0.26379877257752427,0.26141161186455864,0.4008810180190403,0.36463870503679907,0.38280530509415633,0.29750095429701584,0.4223254324399509
0.4612223450755799,0.29774556448485945,0.4086795638627633,0.4672612423310636,0.4293543810612944,0.9543779147322967,0.2909074893285024,0.22537991733978513,0.2550189837338993,0.4097721647437347,0.41193146638699507,0.9999997743120086,0.4125785213351193,0.2678994417977907,0.2540192962232106,0.25718751597106526,0.29408732019864214,0.3385431978896083,0.0,0.42616174565098874,0.25118806469291566,0.4982865396242181,0.3407036982871605,0.40815881638267826,0.28959245758739793,0.4759441083455004,0.22804551903550718,0.46045170181850137,0.2969300872662999,0.40908385148128756,0.25235985953749984,0.2518493768075183,0.3410587231586659,0.24246986770211965,0.39890465763758487,0.2639385810349524,0.43336878971282655,0.41029259874860824,0.4473043497061465,0.25381011039249557,0.24405982596080067,0.41822615690054143,0.4311121371117833,0.2651620123718942,0.2573677921804638,0.46588711689628226,0.32711124246838263,0.3764052218740255,0.30704356620977635,0.4778272948006781
0.43635095213371566,0.29087908407332896,0.4719709211895996,0.40019767153593655,0.4242766527777674,0.413677575502584,0.28919654890026647,0.22451491975788251,0.2777215367937953,0.49513518700364123,0.45660329616372597,0.4125785213351193,0.9999998175259557,0.2672602194370375,0.28688469506029024,0.24437553822238656,0.2687065971721936,0.3400350183298423,0.0,0.49770600288019906,0.2504369202418206,0.40532434171118326,0.3527439603940944,0.47791519974490126,0.30569132085503803,0.4089493470626765,0.22184261825441554,0.424406814001258,0.29394727354230565,0.47742574316673403,0.25780870000853906,0.2444605891605196,0.34241974735926073,0.26464418273212775,0.4493692887462172,0.26598367638342124,0.4591294932804545,0.48907330995975484,0.49709716567919704,0.2769189309987222,0.26894565511675683,0.482932791,0.5161201334849299,0.2639444024252646,0.2790391660722765,0.41684380974444346,0.34021826361136576,0.44547660430121727,0.28439710571927734,0.4124788846827371
0.27253766138045876,0.25892564349122926,0.257707988915611,0.26118282744258625,0.25853536358389007,0.26803220851778886,0.310655654195091,0.3957297145125197,0.6519182567533042,0.26455871928617347,0.2594707803959406,0.2678994417977907,0.2672602194370375,1.0,0.5052917365139082,0.4596725433406198,0.302670589235996,0.2532927566576638,0.0,0.2646845034356724,0.40499697483034025,0.26040761853174876,0.2580010331666207,0.25645342166944196,0.26453388080423346,0.2878301953873994,0.21363662092292646,0.26587622441187064,0.2792630273393042,0.25641765894142765,0.4995113941238797,0.4717637260804258,0.2550895869407016,0.4692506255016974,0.2538969716014724,0.7972038180771777,0.27421616977474517,0.2587532972015957,0.26507882656689863,0.4692880422370572,0.4605972099027118,0.27467406069162126,0.26892463976522296,0.774466461032286,0.49083818738964224,0.26726523941056934,0.24374452256541868,0.2531853900512432,0.3036329268714705,0.27022349378776844
0.26486875481824657,0.2666861206737712,0.25228863092704057,0.2555011679016145,0.2711482060460192,0.25417818890808175,0.29712232611332534,0.386916083540469,0.5059129423772891,0.26507120279702046,0.25799534105314625,0.2540192962232106,0.28688469506029024,0.5052917365139082,0.9999998452819248,0.44542223684126336,0.29513606746354404,0.2517908112001793,0.0,0.2611431066365413,0.4134197167811091,0.25117230219564113,0.2688712897991511,0.2505112207818392,0.2880295189554397,0.2713143437320451,0.20972811331332197,0.2827273113745197,0.26589675781613153,0.24754689557354148,0.5371533952081105,0.48075949820428865,0.2534042474027416,0.5310151583912843,0.24382311581382854,0.5179631319216235,0.2629243891193711,0.2563931217590797,0.2558478393865373,0.5669440606295857,0.5275931063749303,0.2582538337996416,0.282165022477734,0.5209104613219031,0.5304069945729701,0.2748381253904313,0.25477187279868696,0.28765599539559394,0.3015630721073195,0.2669711998227874
0.25348383186951673,0.2587651998768996,0.2478998089107718,0.2541102142979712,0.2539427528932958,0.25708328160498717,0.29532870536702915,0.3708607789098908,0.44081135982855457,0.2553763643442797,0.2515008154538151,0.25718751597106526,0.24437553822238656,0.4596725433406198,0.44542223684126336,0.9999998235432463,0.2866684682411105,0.250659336033924,0.0,0.257133704353834,0.39729743303802967,0.25404596336813967,0.25436987368922415,0.25039309273654364,0.26051082036051654,0.27961759876940595,0.2188930872174485,0.2613577043408405,0.26832231712430854,0.253801796787114,0.44482686388145143,0.42713237686884,0.2497224093642666,0.42890969029716774,0.24474055047646803,0.4678240240537255,0.26728740068304835,0.2551932469006917,0.25300880390549363,0.42800925831641257,0.4251334954773578,0.26960453779761817,0.26222187381324646,0.45914275715801534,0.4597516780454137,0.25670922855461586,0.24015350666654722,0.24269943844831254,0.2941935392050711,0.2620412368881361
0.2649954245973648,0.3095098199902525,0.2747569001771131,0.26955706688292214,0.25926002800980186,0.29495440535493966,0.385128508510982,0.25185608846479746,0.3023011598029818,0.2752320737645698,0.27431364852288787,0.29408732019864214,0.2687065971721936,0.302670589235996,0.29513606746354404,0.2866684682411105,0.999999836239797,0.2652123153366365,0.0,0.2810278303427509,0.2857195198434509,0.26659851530201994,0.2648633506212076,0.2706777117094512,0.30170538039279116,0.2885437514425654,0.23686916813046155,0.27003438975236427,0.3105126564312507,0.274300048315554,0.2965269579289497,0.2938086979714327,0.26280406643973697,0.27621670933796605,0.27262350681935976,0.3065495110363402,0.2833609433435864,0.2790838952757665,0.28134960740312964,0.28807275481871264,0.27963185248069133,0.2795783030806178,0.28457684606852063,0.30412183608632737,0.28945370895458467,0.2732126690024931,0.25535677880971985,0.25269783749128627,0.4367014310473386,0.28430931892202327
0.3384418724488407,0.287020466729495,0.3824747990688999,0.3523216646206665,0.3224553326445353,0.3388895656578921,0.2810369842435849,0.22006826548430036,0.2517237950122515,0.38007990243783785,0.37528109505739826,0.3385431978896083,0.3400350183298423,0.2532927566576638,0.2517908112001793,0.250659336033924,0.2652123153366365,1.0,0.0,0.3550277278771885,0.26058767308819863,0.3456335902120995,0.7781023644629838,0.35031514052445467,0.29056428019096736,0.3516843098105509,0.22175808134565378,0.3420091580138276,0.2916134603177508,0.367185239088882,0.2472503104599536,0.24158412343118751,0.866450575120429,0.23343970928940405,0.352736557137032,0.25576113473734874,0.3571091815904134,0.3551671675583349,0.35142308439702274,0.23814022623660513,0.23448089923896942,0.33798782282363893,0.3544018688544559,0.2564122842161447,0.25431222789742836,0.34506080324904864,0.8248292526142869,0.3016320981002961,0.28790957234904746,0.35238416520267757
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40565849657034736,0.3037620169427505,0.5045019193871383,0.41843346664215486,0.38742405225903986,0.42642766203223736,0.30036353634168733,0.2314105730288527,0.26744631478980374,0.513669012422536,0.4833528830586864,0.42616174565098874,0.49770600288019906,0.2646845034356724,0.2611431066365413,0.257133704353834,0.2810278303427509,0.3550277278771885,0.0,1.0,0.2634051600250318,0.44957252074922827,0.35298391205659807,0.51374533800091,0.3031376085644669,0.42685366396993873,0.23226819661665898,0.40372354383824216,0.3075188693503005,0.5161733759424463,0.2558344210473208,0.2589619136995457,0.35482388534439124,0.24367418577805777,0.4747428208748824,0.2689949906211474,0.5097118755036006,0.6173364185914356,0.5489079224879514,0.24912379704510068,0.2445134700552033,0.6219967921004634,0.5340490651956405,0.2694323041830258,0.261363634237716,0.4141763484043185,0.34286481143908576,0.42406724351358693,0.30335206370609136,0.42664174334954097
0.2621719711636269,0.2614389955612667,0.26546106930145774,0.25219644265415897,0.2415672811992946,0.2513642862410894,0.2967896304017278,0.3726894370778936,0.3962138800257512,0.2688628508733417,0.27443043009510115,0.25118806469291566,0.2504369202418206,0.40499697483034025,0.4134197167811091,0.39729743303802967,0.2857195198434509,0.26058767308819863,0.0,0.2634051600250318,0.999999814590528,0.2548401991518512,0.263691700524485,0.27642252370971965,0.27378303669584914,0.2640988152030006,0.21722806801822558,0.25169624638359833,0.2677930935604761,0.26604796974030065,0.4052594605622365,0.39042364746126235,0.261166172488868,0.38903305673750577,0.2618285226885133,0.4080452386401463,0.27456605918970034,0.26261538542164875,0.2634345580346229,0.38851990097692146,0.3878044468486648,0.25845235687597934,0.2663524198251388,0.4073576712393052,0.4176329385832305,0.2554379307806314,0.25461390724339816,0.23516218663213984,0.29922971608657856,0.26418450969434604
0.44486414040347677,0.29797118302473613,0.40455100738327743,0.47361290228761566,0.4326172373349185,0.4991600138997141,0.2935158341391554,0.22440184459018986,0.260303933843851,0.4117184931265764,0.41644935060859267,0.4982865396242181,0.40532434171118326,0.26040761853174876,0.25117230219564113,0.25404596336813967,0.26659851530201994,0.3456335902120995,0.0,0.44957252074922827,0.2548401991518512,1.0,0.34622221317077884,0.41324559521764437,0.29254848309922155,0.46875720642787666,0.22301804565867367,0.44897821994946385,0.30302422436427356,0.41336089535319576,0.24956409888037778,0.24617493779947708,0.34745293115027287,0.2479286917951612,0.4061805064298639,0.2596143981772402,0.4360601940820392,0.4178039432165267,0.43919712334250505,0.23881044613007718,0.24630085496873166,0.4156726743047774,0.4378136207229846,0.2594893607645281,0.25846507065687174,0.47403378729444323,0.33635523302047965,0.3773336909947087,0.2926544541636801,0.47286127618056295
